Date,Stock Price,Market Cap (Billion USD),Company,Sector,Industry,PE_Ratio,PB_Ratio,Profit_Margin,ROE,ROA,Debt_to_Equity,Company_Age_Years,Market_Cap_Category
2000-01-01 00:00:00+09:00,86.08744812011719,7122.72901237875,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2011-08-01 00:00:00+09:00,22.565380096435547,1867.0211627596875,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2011-09-01 00:00:00+09:00,23.77516746520996,1967.1169116585938,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2011-10-01 00:00:00+09:00,26.180011749267578,2166.0896367928126,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2011-11-01 00:00:00+09:00,24.523468017578125,2029.0300264125,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2011-12-01 00:00:00+09:00,25.562862396240234,2115.0277491684374,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2012-01-01 00:00:00+09:00,24.75083351135254,2047.8418605914062,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2012-02-01 00:00:00+09:00,24.91324234008789,2061.2792908040624,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2012-03-01 00:00:00+09:00,24.393543243408203,2018.2802716153126,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2012-04-01 00:00:00+09:00,23.986268997192383,1984.5830933057812,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2012-05-01 00:00:00+09:00,22.365131378173828,1850.4529244578125,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2012-06-01 00:00:00+09:00,24.4825382232666,2025.6435648576562,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2012-07-01 00:00:00+09:00,24.045822143554688,1989.51041932875,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2012-08-01 00:00:00+09:00,23.920106887817383,1979.1089529257813,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2012-09-01 00:00:00+09:00,24.614883422851562,2036.59358153625,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2012-10-01 00:00:00+09:00,24.568309783935547,2032.7401578796876,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2012-11-01 00:00:00+09:00,24.906248092651367,2060.700598669219,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2012-12-01 00:00:00+09:00,24.53451156616211,2029.9437508359374,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2013-01-01 00:00:00+09:00,25.886276245117188,2141.78646085875,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2013-02-01 00:00:00+09:00,28.72498321533203,2376.656246593125,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2013-03-01 00:00:00+09:00,27.744945526123047,2295.5695953496875,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2013-04-01 00:00:00+09:00,33.24608612060547,2750.724610036875,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2013-05-01 00:00:00+09:00,34.79641342163086,2878.9960536309377,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2013-06-01 00:00:00+09:00,35.41654968261719,2930.30507293875,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2013-07-01 00:00:00+09:00,34.0040168762207,2813.4345114253124,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2013-08-01 00:00:00+09:00,34.41743850708008,2847.6403138828123,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2013-09-01 00:00:00+09:00,35.00312805175781,2896.09927048125,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2013-10-01 00:00:00+09:00,35.611595153808594,2946.442803429375,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2013-11-01 00:00:00+09:00,35.96141815185547,2975.386563196875,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2013-12-01 00:00:00+09:00,39.59953689575195,3276.3983191903126,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2014-01-01 00:00:00+09:00,38.906890869140625,3219.0899652225,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2014-02-01 00:00:00+09:00,39.886390686035156,3300.132113825625,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2014-03-01 00:00:00+09:00,39.31268310546875,3252.664524555,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2014-04-01 00:00:00+09:00,40.26725387573242,3331.6440862471877,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2014-05-01 00:00:00+09:00,42.97734451293945,3555.8723753803124,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2014-06-01 00:00:00+09:00,44.9405632019043,3718.3057500346877,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2014-07-01 00:00:00+09:00,48.795860290527344,4037.286472824375,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2014-08-01 00:00:00+09:00,49.64942932128906,4107.90932240625,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2014-09-01 00:00:00+09:00,48.518436431884766,4014.3328946915626,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2014-10-01 00:00:00+09:00,49.674232482910156,4109.961493805625,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2014-11-01 00:00:00+09:00,45.77496337890625,3787.342601265,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2014-12-01 00:00:00+09:00,44.76591491699219,3703.85564803875,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2015-01-01 00:00:00+09:00,50.5967903137207,4186.292359345312,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2015-02-01 00:00:00+09:00,53.479801177978516,4424.8277739065625,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2015-03-01 00:00:00+09:00,53.31403350830078,4411.112438908125,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2015-04-01 00:00:00+09:00,58.96872329711914,4878.971852729062,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2015-05-01 00:00:00+09:00,63.235992431640625,5232.0384417825,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2015-06-01 00:00:00+09:00,64.68031311035156,5351.53907777625,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2015-07-01 00:00:00+09:00,69.49467468261719,5749.87116445875,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2015-08-01 00:00:00+09:00,67.53974914550781,5588.12395108125,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2015-09-01 00:00:00+09:00,60.95283126831055,5043.133571059688,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2015-10-01 00:00:00+09:00,66.20864868164062,5477.9909630625,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2015-11-01 00:00:00+09:00,67.37461853027344,5574.46132488375,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2015-12-01 00:00:00+09:00,71.3742904663086,5905.387376949375,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2016-01-01 00:00:00+09:00,74.20801544189453,6139.844960923125,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2016-02-01 00:00:00+09:00,70.93152618408203,5868.753813433125,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2016-03-01 00:00:00+09:00,71.55139923095703,5920.041054853125,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2016-04-01 00:00:00+09:00,72.64641571044922,6010.640855611875,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2016-05-01 00:00:00+09:00,72.5119857788086,5999.518351749375,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2016-06-01 00:00:00+09:00,71.6905517578125,5931.55429821,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2016-07-01 00:00:00+09:00,72.90032196044922,6031.648626811875,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2016-08-01 00:00:00+09:00,67.89692687988281,5617.67622922125,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2016-09-01 00:00:00+09:00,68.91252899169922,5701.705420291875,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2016-10-01 00:00:00+09:00,70.48056030273438,5831.4416635575,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2016-11-01 00:00:00+09:00,69.95122528076172,5787.645384301875,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2016-12-01 00:00:00+09:00,74.29197692871094,6146.79179151375,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2017-01-01 00:00:00+09:00,75.3053207397461,6230.634134619375,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2017-02-01 00:00:00+09:00,71.85689544677734,5945.317292064375,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2017-03-01 00:00:00+09:00,71.87203979492188,5946.5703096675,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2017-04-01 00:00:00+09:00,73.00875854492188,6040.6204853475,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2017-05-01 00:00:00+09:00,81.26034545898438,6723.3427496775,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2017-06-01 00:00:00+09:00,81.29096221923828,6725.875928338125,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2017-07-01 00:00:00+09:00,82.51568603515625,6827.207493465,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2017-08-01 00:00:00+09:00,83.70978546142578,6926.005248688125,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2017-09-01 00:00:00+09:00,78.94867706298828,6532.079239018125,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2017-10-01 00:00:00+09:00,84.99898529052734,7032.671449464375,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2017-11-01 00:00:00+09:00,91.30439758300781,7554.37053628125,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2017-12-01 00:00:00+09:00,82.32771301269531,6811.65492535125,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2018-01-01 00:00:00+09:00,80.61935424804688,6670.3082272875,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2018-02-01 00:00:00+09:00,77.37346649169922,6401.748995971875,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2018-03-01 00:00:00+09:00,76.09994506835938,6296.3799998175,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2018-04-01 00:00:00+09:00,82.08811950683594,6791.83136625375,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2018-05-01 00:00:00+09:00,80.52680206298828,6662.650616938125,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2018-06-01 00:00:00+09:00,79.42281341552734,6571.308474264375,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2018-07-01 00:00:00+09:00,81.50459289550781,6743.55136708125,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2018-08-01 00:00:00+09:00,78.06651306152344,6459.09049020375,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2018-09-01 00:00:00+09:00,80.93684387207031,6696.57677869125,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2018-10-01 00:00:00+09:00,76.13661193847656,6299.41375427625,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2018-11-01 00:00:00+09:00,75.01457214355469,6206.57809036875,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2018-12-01 00:00:00+09:00,71.84089660644531,5943.99357523125,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2019-01-01 00:00:00+09:00,74.8703384399414,6194.644439090625,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2019-02-01 00:00:00+09:00,76.95406341552734,6367.048298904375,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2019-03-01 00:00:00+09:00,75.38325500488281,6237.08228314125,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2019-04-01 00:00:00+09:00,75.46263885498047,6243.650367856875,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2019-05-01 00:00:00+09:00,79.54965209960938,6581.8028912175,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2019-06-01 00:00:00+09:00,82.0182113647461,6786.047285499375,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2019-07-01 00:00:00+09:00,80.46514892578125,6657.549541245,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2019-08-01 00:00:00+09:00,83.30970001220703,6892.902859213125,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2019-09-01 00:00:00+09:00,84.29058074951172,6974.059262821875,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2019-10-01 00:00:00+09:00,89.4648666381836,7402.170875169375,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2019-11-01 00:00:00+09:00,91.97772979736328,7610.080898278125,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2019-12-01 00:00:00+09:00,91.76140594482422,7592.182630711875,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2020-01-01 00:00:00+09:00,92.74324798583984,7673.418570954375,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2020-02-01 00:00:00+09:00,84.18950653076172,6965.696553901875,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2020-03-01 00:00:00+09:00,85.72053527832031,7092.37126801125,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2020-04-01 00:00:00+09:00,82.7666015625,6847.96781736,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2020-05-01 00:00:00+09:00,82.80049133300781,6850.77179932125,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2020-06-01 00:00:00+09:00,85.22283172607422,7051.192122751875,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2020-07-01 00:00:00+09:00,82.78353881835938,6849.3691770975,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2020-08-01 00:00:00+09:00,81.69940948486328,6759.670160278125,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2020-09-01 00:00:00+09:00,72.84002685546875,6026.659912395,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2020-10-01 00:00:00+09:00,76.0547103881836,6292.637359329375,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2020-11-01 00:00:00+09:00,85.3710708618164,7063.457176670625,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2020-12-01 00:00:00+09:00,91.62238311767578,7580.680118488125,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2021-01-01 00:00:00+09:00,90.66997528076172,7501.879514221875,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2021-02-01 00:00:00+09:00,95.51863861083984,7903.049669994375,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2021-03-01 00:00:00+09:00,98.42782592773438,8143.7508797175,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2021-04-01 00:00:00+09:00,97.03466796875,8028.48336012,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2021-05-01 00:00:00+09:00,103.25122833251953,8542.830989503125,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2021-06-01 00:00:00+09:00,101.94804382324219,8435.00772007875,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2021-07-01 00:00:00+09:00,98.70767974853516,8166.905508785625,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2021-08-01 00:00:00+09:00,103.40973663330078,8555.945696668125,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2021-09-01 00:00:00+09:00,108.65769958496094,8990.15322387375,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2021-10-01 00:00:00+09:00,114.24415588378906,9452.36711480625,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2021-11-01 00:00:00+09:00,111.98651123046875,9265.573436715,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2021-12-01 00:00:00+09:00,112.88241577148438,9339.6990543975,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2022-01-01 00:00:00+09:00,117.0751724243164,9686.600607470626,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2022-02-01 00:00:00+09:00,118.00691223144531,9763.69117411125,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2022-03-01 00:00:00+09:00,127.03751373291016,10510.867780205625,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2022-04-01 00:00:00+09:00,140.15184020996094,11595.92484387375,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2022-05-01 00:00:00+09:00,142.4834442138672,11788.83779281875,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2022-06-01 00:00:00+09:00,141.9369354248047,11743.62058528875,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2022-07-01 00:00:00+09:00,138.69454956054688,11475.3510945675,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2022-08-01 00:00:00+09:00,137.31015014648438,11360.8082420775,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2022-09-01 00:00:00+09:00,142.30126953125,11773.76496948,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2022-10-01 00:00:00+09:00,151.5134735107422,12535.96705567875,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2022-11-01 00:00:00+09:00,141.37310791015625,11696.970455865,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2022-12-01 00:00:00+09:00,139.22659301757812,11519.3714651325,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2023-01-01 00:00:00+09:00,144.0377197265625,11917.43590473,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2023-02-01 00:00:00+09:00,146.07321166992188,12085.8490455075,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2023-03-01 00:00:00+09:00,146.6283416748047,12131.77955776875,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
